run,preset,model,utt,utt_type,conf,needs_review,utt_ind,outcome
preset_14together_google_gemma-4-31B-it,14,together_google_gemma-4-31B-it,"I'm trailing by quite a bit. Between g2, b6, and a7, which one puts me in the best position to catch up?",Common Ground Question,1.0,False,2,MISSING
preset_14together_google_gemma-4-31B-it,14,together_google_gemma-4-31B-it,"Okay, down to the wire. I've got a1, g2, and a3. a1 is a corner, which usually feels like a win, but I'm way behind. Which one actually helps me more right now?",Think Aloud,1.0,False,3,MISSING
preset_14together_google_gemma-4-31B-it,14,together_google_gemma-4-31B-it,"Okay, down to the wire. I've got a1, g2, and a3. a1 is a corner, which usually feels like a win, but I'm way behind. Which one actually helps me more right now?",Common Ground Question,0.6666666666666666,False,3,MISSING
preset_14together_google_gemma-4-31B-it,14,together_google_gemma-4-31B-it,"I've got a1 and g2. a1 is a corner, and I can see that if I get a1 and then h1, I might flip the whole top row. Should I just go for a1 now?",Think Aloud,1.0,False,4,MISSING
preset_14together_google_gemma-4-31B-it,14,together_google_gemma-4-31B-it,"I've got a1 and g2. a1 is a corner, and I can see that if I get a1 and then h1, I might flip the whole top row. Should I just go for a1 now?",Common Ground Question,1.0,False,4,MISSING
preset_14together_meta-llama_Llama-3.3-70B-Instruct-Turbo,14,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,"Which of my legal moves will result in the most black discs at the end of the game, assuming my opponent plays optimally?",Solution Request,1.0,False,0,MISSING
preset_14together_meta-llama_Llama-3.3-70B-Instruct-Turbo,14,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What was the final score of the game?,Knowledge Deficit Question,1.0,False,1,MISSING
preset_14together_moonshotai_Kimi-K2.6,14,together_moonshotai_Kimi-K2.6,"Which of my legal moves (g2, b6, a7, b7, b8, c8) gives Black the highest final disc count assuming White plays perfectly in this Othello endgame? Is c8 the best, or am I missing something?",Common Ground Question,1.0,False,0,MISSING
preset_14together_moonshotai_Kimi-K2.6,14,together_moonshotai_Kimi-K2.6,"Which of my legal moves (g2, b6, a7, b7, b8, c8) gives Black the highest final disc count assuming White plays perfectly in this Othello endgame? Is c8 the best, or am I missing something?",Solution Request,1.0,False,0,MISSING
preset_14together_moonshotai_Kimi-K2.6,14,together_moonshotai_Kimi-K2.6,"After White replied a8, my legal moves are g2, b6, a7, c8. g2 seems huge since it flips half the g-file and f3. Is g2 the best continuation now, or is there a better endgame move?",Think Aloud,1.0,False,1,MISSING
preset_14together_moonshotai_Kimi-K2.6,14,together_moonshotai_Kimi-K2.6,"After White replied a8, my legal moves are g2, b6, a7, c8. g2 seems huge since it flips half the g-file and f3. Is g2 the best continuation now, or is there a better endgame move?",Common Ground Question,0.6666666666666666,False,1,MISSING
preset_15anthropic_claude-sonnet-5,15,anthropic_claude-sonnet-5,"I've got 6 legal moves: g2, b6, a7, b7, b8, c8. I'm way behind in pieces right now (20 vs 34) but there's only 10 empty squares left including corners a1, h1, a8. Which move actually sets me up best for the finish?",Think Aloud,1.0,False,0,MISSING
preset_15anthropic_claude-sonnet-5,15,anthropic_claude-sonnet-5,"I've got 6 legal moves: g2, b6, a7, b7, b8, c8. I'm way behind in pieces right now (20 vs 34) but there's only 10 empty squares left including corners a1, h1, a8. Which move actually sets me up best for the finish?",Solution Request,1.0,False,0,MISSING
preset_15anthropic_claude-sonnet-5,15,anthropic_claude-sonnet-5,"White took a8. Now my options are g2, b6, a7, c8 with 8 empty squares left. Which one wins me the most discs by the end?",Think Aloud,1.0,False,1,MISSING
preset_15anthropic_claude-sonnet-5,15,anthropic_claude-sonnet-5,"White took a8. Now my options are g2, b6, a7, c8 with 8 empty squares left. Which one wins me the most discs by the end?",Common Ground Question,0.6666666666666666,False,1,MISSING
preset_15anthropic_claude-sonnet-5,15,anthropic_claude-sonnet-5,"Only 6 empty squares left (a1, h1, g2, a3, b6, a7), I'm Black with 22 vs White's 36. My legal moves right now are g2, b6, or a7. Which one actually gives me the best final score once everything fills in?",Think Aloud,0.6666666666666666,False,2,MISSING
preset_15anthropic_claude-sonnet-5,15,anthropic_claude-sonnet-5,"Only 6 empty squares left (a1, h1, g2, a3, b6, a7), I'm Black with 22 vs White's 36. My legal moves right now are g2, b6, or a7. Which one actually gives me the best final score once everything fills in?",Common Ground Question,0.6666666666666666,False,2,MISSING
preset_15openai_gpt-5.6-luna,15,openai_gpt-5.6-luna,Which move is best here if both sides play well? Just tell me the square and maybe why briefly.,Solution Request,1.0,False,0,MISSING
preset_15openai_gpt-5.6-luna,15,openai_gpt-5.6-luna,"After b7 and White a8, what should I play now: g2, b6, a7, or c8? Please give just the best square.",Common Ground Question,0.6666666666666666,False,1,MISSING
preset_15openai_gpt-5.6-luna,15,openai_gpt-5.6-luna,"Now after White b8, which is best for Black: g2, b6, or a7?",Common Ground Question,1.0,False,2,MISSING
preset_15openai_gpt-5.6-luna,15,openai_gpt-5.6-luna,"With four empties now, what is the best move: a1, g2, or a3?",Common Ground Question,0.6666666666666666,False,3,MISSING
preset_15openai_gpt-5.6-luna,15,openai_gpt-5.6-luna,"White passed. Between a1 and g2, which one should I play now?",Common Ground Question,1.0,False,4,MISSING
preset_15openai_gpt-5.6-luna,15,openai_gpt-5.6-luna,Last two moves: should I take h1 or g2 first for the better final score?,Common Ground Question,1.0,False,5,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,Is b7 the best move here? It looks like it flips a lot of pieces.,Think Aloud,1.0,False,0,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,Is b7 the best move here? It looks like it flips a lot of pieces.,Common Ground Question,1.0,False,0,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,"I see a few options now. Should I go for b6 to flip a few pieces, or is c8 better? I'm not sure which one helps more at the end.",Think Aloud,1.0,False,1,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,"I see a few options now. Should I go for b6 to flip a few pieces, or is c8 better? I'm not sure which one helps more at the end.",Common Ground Question,1.0,False,1,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,"I've got g2, b6, and a7 left. Which one is the smartest move to finish strong? I'm a bit lost on which one helps me win more in the end.",Solution Request,0.6666666666666666,False,2,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,"Almost there! I have a1, g2, and a3. Is the corner a1 the way to go, or is one of the others better to get more pieces?",Think Aloud,1.0,False,3,MISSING
preset_15together_google_gemma-4-31B-it,15,together_google_gemma-4-31B-it,"Almost there! I have a1, g2, and a3. Is the corner a1 the way to go, or is one of the others better to get more pieces?",Common Ground Question,1.0,False,3,MISSING
preset_15together_meta-llama_Llama-3.3-70B-Instruct-Turbo,15,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,"Which of my legal moves will give me the most discs at the end of the game, assuming my opponent plays perfectly?",Solution Request,1.0,False,0,MISSING
preset_15together_meta-llama_Llama-3.3-70B-Instruct-Turbo,15,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What is my best next move?,Solution Request,1.0,False,1,MISSING
preset_15together_meta-llama_Llama-3.3-70B-Instruct-Turbo,15,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What was the final score?,Knowledge Deficit Question,1.0,False,2,MISSING
preset_15together_moonshotai_Kimi-K2.6,15,together_moonshotai_Kimi-K2.6,"which of g2, b6, a7, b7, b8, c8 gives me the most black discs by the end if white plays perfect? need the exact square",Common Ground Question,0.6666666666666666,False,0,MISSING
preset_15together_moonshotai_Kimi-K2.6,15,together_moonshotai_Kimi-K2.6,"my moves now are g2, b6, a7, c8 — which ends best for me?",Common Ground Question,1.0,False,1,MISSING
preset_15together_moonshotai_Kimi-K2.6,15,together_moonshotai_Kimi-K2.6,"now moves are g2, b6, a7 — which one should i play?",Common Ground Question,0.6666666666666666,False,2,MISSING
preset_15together_moonshotai_Kimi-K2.6,15,together_moonshotai_Kimi-K2.6,"legal moves now are a1, g2, a3 — which ends best?",Think Aloud,0.6666666666666666,False,3,MISSING
preset_15together_moonshotai_Kimi-K2.6,15,together_moonshotai_Kimi-K2.6,"legal moves now are a1, g2, a3 — which ends best?",Solution Request,0.6666666666666666,False,3,MISSING
preset_15together_moonshotai_Kimi-K2.6,15,together_moonshotai_Kimi-K2.6,a1 or g2 — does it matter which i play?,Common Ground Question,1.0,False,4,MISSING
preset_16anthropic_claude-sonnet-5,16,anthropic_claude-sonnet-5,"Othello endgame, 10 empty squares left, I'm Black. My legal moves are g2, b6, a7, b7, b8, c8. I'm down 20-34 in discs but it's all about final count. Which move sets me up best for the endgame? Can you walk through the best line briefly?",Solution Request,1.0,False,0,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"Can you analyze this Othello endgame and identify the minimax-best move for Black among g2, b6, a7, b7, b8, c8? Please give the move and brief reason.",Solution Request,1.0,False,0,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"After Black b7 and White a8, current legal moves are g2, b6, a7, c8. Which is minimax-best for Black now?",Solution Request,1.0,False,1,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"Current position after c8, White b8; Black legal g2, b6, a7. What is the minimax-best move?",Solution Request,1.0,False,2,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"Now after White b6, Black has a1, g2, a3. Which move is minimax-best?",Think Aloud,1.0,False,3,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"Now after White b6, Black has a1, g2, a3. Which move is minimax-best?",Solution Request,1.0,False,3,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"After a3, White passed; remaining Black choices are a1 or g2. Which gives the best minimax final count?",Think Aloud,0.6666666666666666,False,4,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"After a3, White passed; remaining Black choices are a1 or g2. Which gives the best minimax final count?",Common Ground Question,1.0,False,4,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"Final two empties are h1 and g2, both legal for Black. Which should I play first for the best final count?",Think Aloud,1.0,False,5,MISSING
preset_16openai_gpt-5.6-luna,16,openai_gpt-5.6-luna,"Final two empties are h1 and g2, both legal for Black. Which should I play first for the best final count?",Common Ground Question,0.6666666666666666,False,5,MISSING
preset_16together_google_gemma-4-31B-it,16,together_google_gemma-4-31B-it,"b7 looks like a huge move because it flips 5 discs, but I'm worried it might open up a strong move for White, like b6. Is b7 the optimal move here, or should I play something else first to secure the board?",Think Aloud,1.0,False,0,MISSING
preset_16together_google_gemma-4-31B-it,16,together_google_gemma-4-31B-it,"b7 looks like a huge move because it flips 5 discs, but I'm worried it might open up a strong move for White, like b6. Is b7 the optimal move here, or should I play something else first to secure the board?",Common Ground Question,1.0,False,0,MISSING
preset_16together_google_gemma-4-31B-it,16,together_google_gemma-4-31B-it,"White just took the corner at a8. I have g2, b6, a7, and c8. Which one is the best play to maintain pressure and maximize my final score?",Think Aloud,1.0,False,1,MISSING
preset_16together_google_gemma-4-31B-it,16,together_google_gemma-4-31B-it,"White just took the corner at a8. I have g2, b6, a7, and c8. Which one is the best play to maintain pressure and maximize my final score?",Solution Request,0.6666666666666666,False,1,MISSING
preset_16together_meta-llama_Llama-3.3-70B-Instruct-Turbo,16,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,"Which of my legal moves will result in the most discs for me at the end of the game, assuming my opponent plays optimally?",Solution Request,1.0,False,0,MISSING
preset_16together_meta-llama_Llama-3.3-70B-Instruct-Turbo,16,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What is the best next move from my current position?,Solution Request,1.0,False,1,MISSING
preset_16together_meta-llama_Llama-3.3-70B-Instruct-Turbo,16,together_meta-llama_Llama-3.3-70B-Instruct-Turbo,What is my best next move?,Solution Request,1.0,False,2,MISSING
preset_16together_moonshotai_Kimi-K2.6,16,together_moonshotai_Kimi-K2.6,"Which of my legal moves g2, b6, a7, b7, b8, c8 gives Black the highest final disc count assuming optimal White play? Just the move name and maybe a quick reason.",Common Ground Question,0.6666666666666666,False,0,MISSING
preset_16together_moonshotai_Kimi-K2.6,16,together_moonshotai_Kimi-K2.6,"Which of my legal moves g2, b6, a7, b7, b8, c8 gives Black the highest final disc count assuming optimal White play? Just the move name and maybe a quick reason.",Solution Request,0.6666666666666666,False,0,MISSING
preset_17anthropic_claude-sonnet-5,17,anthropic_claude-sonnet-5,"Othello endgame, I'm Black. Board:
row1: . W W W W W W .
row2: W B W W B W . B
row3: . B B W W W W B
row4: B B W B W W W B
row5: B B W W B W W B
row6: W . B W W B W B
row7: . . W W W W W B
row8: . . . W B W W B
My legal moves are g2, b6, a7, b7, b8, c8. Only 10 empty squares total left. Which move gives me the best final disc count assuming White plays optimally? Can you actually calculate this out fully?",Solution Request,1.0,False,0,MISSING
preset_17anthropic_claude-sonnet-5,17,anthropic_claude-sonnet-5,"Updated board, same game. Now:
row1: . W W W W W W .
row2: W B W W B W . B
row3: . B B W W W W B
row4: B B W B W W W B
row5: B B W W B W W B
row6: W . W W W B W B
row7: . W B B B B B B
row8: W . . W B W W B
My legal moves: g2, b6, a7, c8. Only 8 empty squares left. What's the optimal move for Black now, fully calculated?",Solution Request,1.0,False,1,MISSING
preset_17anthropic_claude-sonnet-5,17,anthropic_claude-sonnet-5,"Board now:
row1: . W W W W W W .
row2: W B W W B W . B
row3: . B B W W W W B
row4: B B W B W W W B
row5: B B W W B W W B
row6: W . W W W B W B
row7: . W W B B B B B
row8: W W W W W W W B
My legal moves: g2, b6, a7. Only 6 empty squares total. What's the fully optimal move and can you walk through to the final score?",Solution Request,1.0,False,2,MISSING
